order_date,customer_state,product_category_name,revenue,freight_total
2017-11-23,SP,eletronicos,135.90,19.42
2017-08-26,AL,ferramentas_jardim,59.90,37.97
2017-12-27,MG,papelaria,97.90,14.42
2018-01-22,SP,relogios_presentes,2257.00,95.97
2018-03-09,BA,eletroportateis,299.00,32.74
2017-11-27,BA,moveis_decoracao,286.90,44.12
2018-01-21,MG,beleza_saude,394.65,17.51
2017-05-30,AL,informatica_acessorios,145.99,21.82
2017-04-30,MG,moveis_decoracao,399.17,62.51
2018-02-06,TO,informatica_acessorios,213.75,36.82
2018-01-13,SP,bebes,300.85,41.24
2018-06-19,RJ,ferramentas_jardim,364.00,88.18
2017-09-04,SP,brinquedos,169.70,34.08
2017-05-25,SP,fashion_calcados,71.82,13.52
2018-02-10,RJ,cama_mesa_banho,58.00,16.17
2017-10-17,SP,fashion_bolsas_e_acessorios,98.00,15.56
2017-01-30,RJ,perfumaria,449.80,36.00
2018-03-19,BA,alimentos,27.90,22.06
2018-05-19,SC,automotivo,319.00,20.11
2017-06-08,MG,telefonia,159.99,32.45
2018-02-20,RJ,cama_mesa_banho,235.43,67.67
2017-11-22,MG,esporte_lazer,167.99,34.65
2018-02-03,SC,informatica_acessorios,34.99,14.10
2018-01-10,SC,eletronicos,50.80,30.20
2018-03-11,SP,bebes,242.79,47.14
2017-05-07,RJ,beleza_saude,163.89,29.64
2017-01-26,SP,ferramentas_jardim,103.99,29.43
2017-09-11,DF,utilidades_domesticas,22.90,16.11
2017-10-20,MS,livros_tecnicos,70.00,14.24
2017-05-07,SP,relogios_presentes,263.21,28.26
2017-10-28,SP,informatica_acessorios,257.88,48.45
2018-01-13,GO,,122.99,14.61
2018-02-24,DF,eletronicos,11.60,14.10
2018-02-06,SP,,159.77,9.93
2017-09-07,BA,casa_conforto_2,12.90,16.79
2017-02-02,CE,beleza_saude,23.90,24.35
2018-06-01,RJ,alimentos_bebidas,14.90,22.06
2017-08-15,PB,cool_stuff,158.90,43.52
2018-02-10,MG,relogios_presentes,296.00,31.58
2018-02-15,PR,beleza_saude,326.16,33.03
2018-04-23,RS,beleza_saude,136.89,33.04
2018-05-03,RJ,eletrodomesticos,52.00,18.24
2018-07-20,PR,ferramentas_jardim,49.90,41.33
2018-04-23,RJ,informatica_acessorios,195.80,39.33
2017-01-21,SC,moveis_decoracao,31.50,14.52
2018-05-30,PB,papelaria,119.90,53.48
2018-04-19,PA,livros_interesse_geral,125.70,42.89
2018-06-13,SP,utilidades_domesticas,1018.67,244.26
2018-08-13,MG,automotivo,291.89,83.98
2017-12-12,RJ,eletronicos,175.00,92.08
2017-11-29,GO,cool_stuff,64.90,25.29
2017-01-29,SP,perfumaria,679.80,36.00
2017-05-11,RN,relogios_presentes,145.00,26.04
2018-06-14,MG,informatica_acessorios,112.98,36.99
2017-07-06,AC,malas_acessorios,300.00,61.27
2017-08-28,SC,perfumaria,105.90,23.47
2018-03-11,MG,cama_mesa_banho,105.02,45.56
2018-02-13,SP,telefonia,213.94,60.02
2018-05-03,SP,cama_mesa_banho,625.98,120.76
2017-10-16,MG,consoles_games,1004.99,29.35
2018-06-27,MG,pet_shop,181.96,109.86
2018-05-15,SP,market_place,180.00,13.70
2018-08-07,SC,cool_stuff,79.90,9.87
2018-02-26,RS,esporte_lazer,407.98,110.32
2017-09-01,RS,utilidades_domesticas,72.00,17.75
2017-08-13,SP,pet_shop,117.16,96.25
2018-01-15,RJ,beleza_saude,564.54,49.84
2017-08-27,MG,tablets_impressao_imagem,99.00,8.76
2018-08-01,GO,instrumentos_musicais,17.00,15.23
2018-06-18,SP,casa_construcao,203.75,40.32
2017-03-30,SP,pet_shop,67.12,11.08
2018-03-01,SP,utilidades_domesticas,109.20,38.31
2018-06-26,CE,cama_mesa_banho,99.90,38.97
2018-04-26,SP,malas_acessorios,428.80,138.72
2018-02-19,PR,relogios_presentes,349.00,17.19
2017-03-24,PR,pet_shop,809.90,19.84
2018-04-22,MG,,185.00,28.02
2017-12-29,MG,fashion_bolsas_e_acessorios,114.80,27.79
2018-04-12,RS,moveis_decoracao,124.90,23.45
2017-05-27,GO,fashion_underwear_e_moda_praia,192.00,16.09
2017-09-11,SP,eletronicos,18.90,12.48
2017-12-17,BA,beleza_saude,108.99,35.62
2017-04-20,GO,casa_construcao,620.10,24.97
2017-12-24,MG,fashion_bolsas_e_acessorios,49.99,14.10
2017-04-14,SP,cool_stuff,129.99,13.49
2017-06-07,SC,pet_shop,109.99,20.26
2017-09-13,MS,papelaria,29.90,17.92
2018-03-19,MA,fashion_bolsas_e_acessorios,89.00,27.68
2017-06-09,RJ,perfumaria,279.00,15.70
2017-05-27,MG,papelaria,48.90,15.10
2017-12-11,MG,relogios_presentes,49.00,15.10
2018-08-15,SC,beleza_saude,187.89,49.75
2018-06-01,RS,perfumaria,118.99,18.71
2018-02-25,DF,brinquedos,150.00,15.81
2017-04-05,SP,relogios_presentes,385.62,41.98
2018-05-11,MG,construcao_ferramentas_iluminacao,389.97,67.86
2017-02-27,SP,,22.00,10.96
2017-06-08,RJ,perfumaria,169.00,14.93
2017-04-30,SP,brinquedos,73.00,11.12
2018-02-21,MS,informatica_acessorios,35.99,15.10
2018-01-06,PR,moveis_escritorio,229.99,53.62
2018-06-13,SP,casa_construcao,80.00,9.31
2018-05-06,DF,moveis_decoracao,69.90,0.00
2017-11-30,MT,telefonia,17.99,1.51
2018-05-16,PA,beleza_saude,797.60,43.63
2018-04-22,SP,audio,109.90,13.21
2018-07-01,SP,relogios_presentes,1036.80,107.77
2018-05-16,SP,construcao_ferramentas_seguranca,99.00,8.46
2017-11-27,SC,perfumaria,163.89,31.34
2017-05-08,RJ,telefonia,12.97,14.10
2018-08-06,SP,automotivo,1853.81,218.53
2017-08-04,PA,utilidades_domesticas,449.88,191.35
2018-05-10,SP,utilidades_domesticas,1206.71,195.97
2017-09-11,BA,beleza_saude,116.00,18.09
2018-04-16,PE,climatizacao,186.90,38.00
2018-08-03,SP,pet_shop,89.80,33.83
2018-03-18,MG,cama_mesa_banho,161.90,65.15
2017-07-02,SP,moveis_decoracao,432.60,77.48
2017-12-02,SP,utilidades_domesticas,759.86,144.51
2018-02-05,SP,eletronicos,52.90,39.26
2017-05-29,SP,esporte_lazer,567.89,123.63
2017-11-16,DF,cool_stuff,65.00,9.74
2018-05-16,RJ,informatica_acessorios,294.80,43.11
2017-04-05,SC,brinquedos,85.90,14.77
2018-07-11,MA,automotivo,430.30,143.44
2017-08-08,SP,malas_acessorios,289.00,18.73
2018-04-02,RJ,pet_shop,96.98,35.71
2018-06-26,SC,telefonia,838.99,42.07
2018-06-10,RJ,moveis_sala,179.90,36.39
2018-04-21,SP,relogios_presentes,416.80,33.92
2018-02-22,MG,esporte_lazer,272.80,49.35
2017-11-29,MG,cool_stuff,90.99,29.70
2017-10-13,ES,utilidades_domesticas,69.90,19.73
2018-07-11,SC,papelaria,73.30,36.72
2018-05-04,RJ,cool_stuff,408.99,70.77
2018-04-27,RS,perfumaria,144.00,18.85
2017-09-19,SC,utilidades_domesticas,39.90,16.79
2017-06-08,SP,cool_stuff,59.99,13.44
2017-07-17,RJ,cama_mesa_banho,187.70,54.01
2017-05-24,RN,cool_stuff,229.99,39.16
2018-06-25,RJ,telefonia,432.00,24.95
2018-08-09,PB,relogios_presentes,146.01,39.99
2018-06-29,BA,,29.60,34.12
2017-03-12,PR,utilidades_domesticas,13.99,16.05
2017-04-14,RS,moveis_cozinha_area_de_servico_jantar_e_jardim,48.90,37.92
2018-05-13,SC,informatica_acessorios,179.90,39.87
2018-04-01,PA,papelaria,27.90,37.04
2017-09-04,ES,telefonia,348.00,33.32
2018-06-19,PR,relogios_presentes,246.00,19.84
2017-11-26,CE,ferramentas_jardim,49.00,28.79
2017-09-21,PB,cama_mesa_banho,99.90,43.11
2017-07-01,MG,telefonia,59.90,15.86
2017-10-25,GO,audio,89.00,15.37
2017-03-11,RJ,cool_stuff,119.99,15.60
2018-02-25,SC,pet_shop,179.70,53.01
2017-08-13,SP,portateis_casa_forno_e_cafe,21.90,11.85
2018-07-02,RS,moveis_decoracao,249.50,77.25
2017-10-14,AL,eletronicos,19.90,42.38
2018-03-15,ES,relogios_presentes,194.90,16.24
2018-03-05,DF,esporte_lazer,199.90,48.32
2017-10-13,MA,telefonia,24.90,21.15
2018-02-05,SP,cool_stuff,99.99,11.90
2017-10-01,MG,telefonia,70.90,15.25
2017-05-06,RS,pet_shop,798.00,56.89
2018-06-24,RS,cool_stuff,289.99,9.61
2017-11-09,RJ,eletronicos,34.90,15.11
2018-06-19,MG,telefonia,72.00,18.60
2017-04-12,RS,fashion_bolsas_e_acessorios,49.00,16.05
2018-01-09,RS,eletronicos,101.80,35.15
2017-08-30,SE,pcs,1300.00,28.59
2018-08-24,SP,beleza_saude,595.03,111.91
2017-09-19,RJ,,99.80,30.28
2017-11-13,MG,instrumentos_musicais,79.90,17.81
2018-04-07,SP,telefonia,277.88,35.33
2017-12-18,PR,moveis_decoracao,1899.00,97.32
2018-03-01,PR,moveis_decoracao,378.90,34.89
2017-08-26,SC,informatica_acessorios,24.98,12.60
2018-07-06,SP,pet_shop,346.80,42.66
2018-01-22,SC,pet_shop,125.99,15.63
2018-07-11,RJ,cama_mesa_banho,198.95,69.78
2018-04-16,SP,moveis_escritorio,881.84,158.98
2017-06-03,RJ,casa_conforto,76.90,15.29
2017-03-06,GO,ferramentas_jardim,138.00,46.06
2018-05-19,RJ,alimentos,90.40,72.92
2017-10-02,PE,telefonia,29.00,25.63
2018-02-21,MG,relogios_presentes,447.00,47.38
2018-06-28,SP,ferramentas_jardim,187.19,70.97
2018-04-08,RS,relogios_presentes,39.00,15.23
2018-01-18,SP,eletrodomesticos_2,626.00,43.71
2018-08-21,RS,bebes,59.99,18.22
2018-05-08,MG,brinquedos,139.98,34.28
2017-11-21,PR,fashion_bolsas_e_acessorios,35.18,15.10
2017-10-23,MG,fashion_bolsas_e_acessorios,49.90,15.10
2017-07-10,GO,casa_conforto,89.90,15.38
2018-05-07,SP,moveis_quarto,169.00,48.04
2017-08-02,MG,brinquedos,34.90,14.10
2017-05-08,MS,cool_stuff,99.99,16.46
2017-09-27,SP,livros_interesse_geral,39.90,7.78
2017-09-08,RS,utilidades_domesticas,101.70,29.11
2017-11-29,SP,fashion_calcados,56.80,16.16
2017-12-14,DF,brinquedos,129.99,21.75
2018-04-13,ES,brinquedos,69.90,19.46
2017-07-29,SC,brinquedos,269.99,21.13
2018-02-16,MG,fashion_bolsas_e_acessorios,34.90,12.48
2017-05-15,RS,cama_mesa_banho,49.90,7.12
2017-08-06,PE,moveis_decoracao,220.00,131.36
2018-04-21,AL,industria_comercio_e_negocios,199.00,73.76
2018-01-13,PR,relogios_presentes,668.00,21.93
2017-10-11,MG,eletronicos,19.90,16.79
2017-12-09,MG,moveis_decoracao,74.90,17.77
2017-12-01,MG,moveis_decoracao,89.90,17.88
2018-03-04,RJ,telefonia,24.99,14.10
2017-11-02,SC,moveis_decoracao,49.09,16.11
2017-08-09,DF,relogios_presentes,179.90,16.01
2018-02-09,SP,portateis_casa_forno_e_cafe,750.00,43.09
2018-02-18,SP,casa_construcao,10.50,14.10
2018-04-14,SP,papelaria,179.90,9.61
2017-06-23,AC,telefonia,25.99,25.38
2018-06-21,MT,bebes,169.90,24.34
2017-02-14,MG,audio,24.90,20.80
2018-06-15,PR,telefonia_fixa,142.85,19.10
2018-04-27,PR,telefonia,27.99,18.23
2017-09-04,CE,perfumaria,207.50,36.77
2016-10-06,SP,bebes,159.90,16.33
2018-07-17,MG,moveis_decoracao,119.00,47.78
2018-08-22,MG,utilidades_domesticas,76.07,15.60
2018-04-18,BA,beleza_saude,220.64,34.96
2018-03-25,DF,cama_mesa_banho,198.95,56.99
2018-01-31,GO,automotivo,42.60,31.10
2017-12-15,MA,papelaria,79.00,38.10
2018-02-17,BA,cama_mesa_banho,198.80,39.87
2018-03-23,RS,telefonia,51.98,33.46
2017-04-06,SP,moveis_decoracao,1619.90,154.87
2018-05-19,SP,esporte_lazer,215.49,41.68
2018-04-19,DF,casa_conforto,86.90,21.56
2017-11-22,MG,cama_mesa_banho,371.77,81.35
2018-07-16,SP,informatica_acessorios,885.38,217.04
2018-05-11,RJ,cama_mesa_banho,331.97,92.46
2017-07-29,PB,beleza_saude,98.00,36.01
2018-02-20,SP,telefonia,201.81,62.60
2018-07-02,RS,cama_mesa_banho,229.70,70.01
2018-02-28,PR,perfumaria,526.70,50.56
2018-07-08,SP,pet_shop,439.65,52.72
2017-11-26,SC,perfumaria,119.90,18.41
2018-03-18,SC,portateis_casa_forno_e_cafe,2899.00,61.05
2018-07-25,SP,agro_industria_e_comercio,76.00,12.83
2018-03-22,PR,cama_mesa_banho,87.80,41.30
2017-02-21,RJ,agro_industria_e_comercio,21.99,14.11
2018-08-16,ES,esporte_lazer,245.00,48.38
2017-08-13,SP,esporte_lazer,110.90,26.18
2017-06-08,SP,telefonia,12.50,7.78
2018-01-31,RJ,beleza_saude,384.20,73.96
2018-02-20,MG,eletronicos,68.89,29.20
2018-04-08,SC,moveis_decoracao,318.00,69.74
2018-01-20,SE,informatica_acessorios,149.90,15.81
2018-06-15,SP,audio,110.00,12.50
2017-10-31,RJ,construcao_ferramentas_construcao,219.00,41.92
2017-04-24,RN,brinquedos,42.99,24.84
2017-04-28,SP,automotivo,98.00,16.84
2018-02-12,PR,automotivo,30.00,32.22
2018-01-30,DF,papelaria,28.50,16.11
2017-09-14,SC,beleza_saude,73.00,15.26
2018-01-06,ES,papelaria,89.00,17.87
2017-09-18,DF,automotivo,14.95,14.10
2017-07-05,SP,informatica_acessorios,56.70,35.55
2017-07-11,RJ,beleza_saude,100.80,34.18
2018-05-03,DF,livros_interesse_geral,30.00,18.23
2018-07-25,SP,perfumaria,318.80,26.09
2017-10-29,CE,pcs,1340.00,33.83
2018-02-12,SP,papelaria,19.98,15.56
2018-01-30,DF,brinquedos,79.00,16.31
2017-08-09,ES,utilidades_domesticas,75.00,21.02
2017-07-20,MG,cama_mesa_banho,239.80,46.84
2018-07-11,SP,papelaria,130.00,18.42
2018-06-03,ES,cama_mesa_banho,249.90,35.29
2017-02-27,TO,esporte_lazer,27.68,20.80
2017-04-20,MG,livros_importados,19.99,13.44
2018-08-23,PR,artigos_de_festas,60.00,23.22
2017-11-12,PE,informatica_acessorios,79.00,25.83
2018-08-02,DF,eletronicos,25.89,8.69
2018-07-19,SP,moveis_decoracao,860.20,189.40
2017-06-28,SC,utilidades_domesticas,134.90,57.48
2017-11-08,GO,cama_mesa_banho,59.50,19.66
2017-08-20,SP,moveis_decoracao,569.82,112.91
2017-10-02,SP,automotivo,79.90,15.56
2017-10-03,SC,esporte_lazer,385.79,48.86
2018-03-21,PR,eletronicos,22.90,13.47
2017-12-04,SP,cama_mesa_banho,875.63,178.25
2018-03-15,RS,,157.29,37.08
2017-11-26,MA,utilidades_domesticas,169.90,50.85
2018-05-25,RS,utilidades_domesticas,159.49,17.32
2018-05-26,RS,cama_mesa_banho,569.70,94.68
2018-06-17,MG,brinquedos,69.99,23.29
2017-03-16,SC,esporte_lazer,159.90,17.86
2017-04-30,RJ,beleza_saude,116.40,28.34
2018-06-03,RS,construcao_ferramentas_seguranca,31.90,18.23
2017-02-13,RS,cama_mesa_banho,89.90,24.83
2018-08-10,PA,relogios_presentes,145.00,37.93
2017-02-24,SP,telefonia,14.90,10.96
2017-10-12,SP,cool_stuff,590.78,113.23
2017-09-07,RJ,cool_stuff,194.80,42.44
2018-02-10,ES,utilidades_domesticas,129.00,23.77
2018-03-26,MG,cool_stuff,144.99,21.93
2017-09-08,RJ,utilidades_domesticas,251.50,77.32
2017-03-09,RJ,telefonia,45.98,28.22
2017-10-30,MG,esporte_lazer,69.00,43.30
2018-04-22,MG,relogios_presentes,500.80,38.52
2017-11-12,DF,utilidades_domesticas,29.90,14.10
2018-01-10,CE,informatica_acessorios,35.99,17.63
2018-07-27,MG,beleza_saude,659.90,49.35
2017-10-20,PR,cama_mesa_banho,115.00,15.57
2017-11-01,MG,cool_stuff,195.89,37.63
2018-01-21,CE,relogios_presentes,56.00,25.67
2017-07-17,MG,ferramentas_jardim,98.80,17.94
2017-05-05,MG,brinquedos,220.65,33.74
2017-08-30,MG,esporte_lazer,109.95,13.79
2017-03-31,PB,ferramentas_jardim,2200.00,124.99
2018-01-09,CE,beleza_saude,174.98,46.30
2018-05-26,SP,ferramentas_jardim,199.60,31.24
2017-10-13,SC,brinquedos,199.99,17.16
2018-07-05,PE,ferramentas_jardim,169.00,74.62
2018-06-18,PR,esporte_lazer,89.49,18.73
2018-08-14,RJ,moveis_sala,274.89,60.91
2017-03-24,GO,telefonia,18.99,17.78
2018-05-17,GO,ferramentas_jardim,138.37,34.93
2017-07-03,SP,utilidades_domesticas,34.90,13.37
2018-07-19,PR,eletrodomesticos_2,319.80,54.84
2018-04-30,RJ,moveis_decoracao,425.71,61.32
2018-05-05,CE,livros_interesse_geral,69.45,38.54
2017-04-10,MG,climatizacao,566.88,18.14
2018-01-10,BA,cool_stuff,64.90,27.83
2018-06-02,RR,eletrodomesticos,125.19,60.94
2017-08-15,SP,fashion_underwear_e_moda_praia,69.90,13.51
2017-05-10,PA,telefonia,37.99,25.63
2018-06-14,MG,cama_mesa_banho,335.65,113.63
2017-09-12,RJ,cama_mesa_banho,385.60,66.85
2018-07-31,PR,eletrodomesticos,26.00,18.28
2017-08-01,RS,cool_stuff,1138.89,66.51
2017-11-07,RN,consoles_games,339.90,46.23
2017-12-19,RJ,cool_stuff,241.99,41.68
2018-01-09,PA,eletronicos,13.65,25.63
2017-10-31,SP,esporte_lazer,807.70,79.14
2018-04-25,SP,alimentos,119.80,25.72
2018-04-23,SP,moveis_decoracao,743.93,155.34
2018-08-01,SP,casa_conforto,219.00,16.83
2018-08-02,RJ,malas_acessorios,129.90,24.06
2018-03-22,SP,consoles_games,338.98,24.11
2017-08-23,RS,esporte_lazer,235.60,67.44
2017-06-20,PR,moveis_decoracao,419.40,1002.29
2017-12-14,RJ,cama_mesa_banho,54.99,16.14
2018-03-20,RJ,beleza_saude,532.69,82.90
2017-09-01,MA,bebes,778.00,114.90
2018-03-16,PR,automotivo,69.90,34.03
2017-11-10,MG,automotivo,139.00,23.29
2017-11-07,SP,papelaria,128.00,25.42
2017-03-02,MG,moveis_decoracao,192.95,66.90
2018-05-07,DF,brinquedos,44.90,10.66
2017-04-02,SE,bebes,89.90,26.89
2018-07-21,RS,beleza_saude,279.45,59.85
2017-02-20,ES,beleza_saude,31.00,16.05
2018-07-19,SP,eletronicos,38.80,26.95
2017-03-28,SP,beleza_saude,161.55,50.36
2018-02-24,PR,informatica_acessorios,149.90,27.90
2018-07-07,SP,malas_acessorios,77.40,24.02
2017-08-22,RJ,perfumaria,111.46,41.07
2017-12-27,SP,bebes,29.99,15.10
2018-02-19,SP,industria_comercio_e_negocios,421.90,44.03
2018-02-27,MG,casa_construcao,54.40,16.14
2018-01-05,SC,informatica_acessorios,270.00,17.65
2018-03-17,SP,bebes,48.90,13.71
2017-12-20,RJ,beleza_saude,159.70,53.66
2017-08-15,MG,eletronicos,40.00,11.85
2017-08-14,PR,cool_stuff,199.00,18.64
2017-03-15,RS,climatizacao,119.80,31.26
2017-12-10,SC,esporte_lazer,159.90,18.37
2017-10-28,SP,automotivo,259.00,9.07
2018-02-15,GO,livros_tecnicos,41.65,17.60
2018-07-02,RJ,cool_stuff,44.90,7.73
2017-04-01,PR,beleza_saude,98.90,14.86
2018-07-25,MG,consoles_games,57.90,21.33
2017-12-04,RJ,pcs,599.00,55.41
2018-01-05,BA,,86.50,19.85
2017-02-12,MG,brinquedos,128.90,25.64
2018-04-23,MT,beleza_saude,152.00,21.18
2018-01-16,MS,beleza_saude,550.00,117.99
2017-06-20,SC,beleza_saude,79.90,15.31
2017-08-20,MT,beleza_saude,119.99,16.28
2018-02-09,RS,telefonia,39.99,14.10
2018-07-19,RJ,alimentos,139.99,20.17
2017-12-18,RS,esporte_lazer,240.00,33.20
2018-08-18,RJ,alimentos,66.39,19.66
2017-06-05,ES,papelaria,45.90,17.92
2017-10-20,SP,papelaria,69.00,13.50
2017-04-25,AM,telefonia,25.99,24.84
2018-08-09,RS,cama_mesa_banho,56.10,19.58
2018-01-18,MT,,20.30,16.79
2017-11-23,MG,ferramentas_jardim,114.90,50.44
2017-09-15,SP,telefonia,524.00,38.07
2017-09-21,MS,esporte_lazer,284.90,49.14
2018-01-28,SP,eletronicos,13.65,11.85
2017-08-04,PB,moveis_decoracao,198.00,63.78
2017-05-31,RJ,malas_acessorios,409.80,39.12
2017-11-24,ES,ferramentas_jardim,196.00,70.68
2018-04-14,RJ,audio,499.99,6.72
2018-07-28,SP,moveis_decoracao,487.50,124.27
2017-11-07,SC,beleza_saude,58.99,17.66
2018-03-08,RJ,esporte_lazer,724.62,127.53
2017-08-29,RJ,moveis_escritorio,305.89,79.58
2018-03-28,PR,cama_mesa_banho,319.70,64.87
2017-11-12,SP,informatica_acessorios,396.98,33.80
2017-04-18,RS,telefonia,19.99,16.05
2018-04-25,GO,cama_mesa_banho,49.90,18.23
2018-05-18,SP,ferramentas_jardim,737.80,90.81
2018-08-15,RJ,consoles_games,150.00,37.26
2018-07-08,PA,cool_stuff,65.00,19.37
2017-07-04,SP,papelaria,78.80,26.06
2017-07-29,MA,fashion_bolsas_e_acessorios,49.90,34.15
2017-11-04,RS,relogios_presentes,689.00,22.07
2017-11-26,SC,fashion_bolsas_e_acessorios,66.79,31.21
2017-03-23,SC,moveis_escritorio,126.99,15.06
2017-09-15,GO,construcao_ferramentas_seguranca,21.90,21.15
2018-02-07,SP,industria_comercio_e_negocios,178.00,43.68
2017-07-19,MG,pet_shop,25.90,17.60
2017-05-31,SC,papelaria,69.00,15.23
2018-07-20,RS,relogios_presentes,299.90,20.20
2018-03-02,BA,bebes,109.90,18.34
2017-04-10,MG,beleza_saude,348.89,59.22
2017-02-17,MA,utilidades_domesticas,169.90,35.81
2018-04-16,MG,eletrodomesticos,24.40,18.23
2017-11-22,SC,relogios_presentes,210.90,17.24
2018-06-25,SC,ferramentas_jardim,37.49,18.36
2017-07-30,MS,bebes,50.00,16.60
2017-08-07,RJ,beleza_saude,854.89,33.59
2018-07-11,MG,casa_construcao,79.90,19.75
2018-02-24,DF,informatica_acessorios,237.70,77.50
2018-05-24,SP,eletronicos,15.00,8.29
2017-08-29,ES,utilidades_domesticas,39.90,15.10
2018-03-10,SP,alimentos_bebidas,21.00,12.79
2018-07-26,BA,moveis_decoracao,462.78,90.15
2018-06-21,RJ,moveis_escritorio,139.99,59.97
2017-09-16,PE,pcs,1649.99,33.42
2017-06-25,AM,utilidades_domesticas,169.99,34.85
2017-10-04,SP,relogios_presentes,207.90,31.05
2017-11-25,CE,perfumaria,53.99,17.66
2017-09-11,ES,telefonia,29.99,15.10
2018-04-24,RS,relogios_presentes,219.00,0.00
2018-02-14,SP,informatica_acessorios,1282.82,175.78
2017-07-24,SP,beleza_saude,437.80,51.66
2017-09-30,BA,eletroportateis,17.80,16.92
2017-07-07,PR,eletronicos,27.80,24.96
2018-06-13,DF,utilidades_domesticas,99.00,14.56
2018-07-12,SP,eletrodomesticos_2,2199.99,67.19
2018-03-20,ES,beleza_saude,437.89,60.31
2017-10-11,RS,utilidades_domesticas,95.00,18.91
2017-08-29,MG,ferramentas_jardim,59.90,17.67
2018-06-03,SP,bebes,624.72,88.89
2018-04-18,RJ,informatica_acessorios,414.80,70.92
2018-01-30,SP,moveis_decoracao,50.89,20.57
2018-05-16,MG,eletrodomesticos,46.75,18.23
2018-06-23,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,89.90,8.21
2017-11-14,GO,ferramentas_jardim,174.99,18.47
2018-04-20,SP,malas_acessorios,205.00,53.96
2017-05-24,CE,,124.80,29.27
2018-06-24,AL,automotivo,40.00,24.63
2017-04-30,MG,cama_mesa_banho,82.99,17.32
2017-05-26,SP,,59.90,9.94
2017-11-24,RO,beleza_saude,72.90,19.05
2017-04-07,SP,consoles_games,1609.90,47.67
2017-05-07,BA,telefonia,13.98,15.79
2017-10-10,RJ,cama_mesa_banho,509.58,90.78
2018-02-26,SP,sinalizacao_e_seguranca,174.00,25.90
2017-08-13,SC,informatica_acessorios,105.00,18.00
2017-05-22,MG,beleza_saude,467.00,18.02
2017-08-16,AC,market_place,62.80,25.47
2018-02-25,GO,relogios_presentes,128.89,15.65
2017-05-12,PE,casa_conforto,89.90,25.91
2018-02-04,BA,instrumentos_musicais,39.99,15.79
2017-02-23,RS,telefonia,29.90,29.04
2017-06-09,MG,utilidades_domesticas,132.38,35.34
2017-03-21,RS,eletronicos,499.00,48.98
2018-01-27,GO,automotivo,59.90,25.26
2017-10-22,MA,esporte_lazer,59.99,22.74
2017-10-30,DF,fashion_calcados,29.90,17.63
2017-12-29,SE,moveis_decoracao,69.90,80.66
2017-09-15,AM,informatica_acessorios,66.90,42.50
2018-08-07,RJ,papelaria,239.90,51.42
2018-06-19,SC,utilidades_domesticas,898.00,29.28
2018-05-21,RJ,bebidas,6.00,18.23
2017-04-18,MG,cool_stuff,969.00,21.54
2018-02-12,RS,beleza_saude,36.00,14.10
2017-10-04,DF,brinquedos,225.00,43.77
2018-08-11,SE,telefonia,249.00,19.84
2018-07-28,RS,cama_mesa_banho,45.90,20.89
2018-04-03,GO,esporte_lazer,139.90,49.59
2018-06-23,MG,construcao_ferramentas_construcao,118.89,18.63
2017-09-18,RS,cama_mesa_banho,119.96,30.00
2018-08-03,MG,brinquedos,45.90,13.66
2018-02-14,RS,esporte_lazer,600.19,120.81
2017-05-19,SP,cama_mesa_banho,261.50,42.62
2017-08-01,BA,brinquedos,89.00,19.86
2018-05-15,ES,moveis_decoracao,59.90,20.47
2018-08-11,SP,relogios_presentes,2425.90,82.18
2018-02-20,GO,pet_shop,239.00,35.47
2018-02-18,SP,,157.77,9.30
2018-03-23,GO,esporte_lazer,59.90,15.30
2018-02-25,PR,cool_stuff,343.99,34.40
2017-01-12,SP,telefonia,766.48,37.31
2018-02-28,SP,bebes,145.89,30.41
2018-06-14,PR,bebes,45.00,18.42
2018-05-17,SP,ferramentas_jardim,222.59,40.91
2018-05-10,BA,beleza_saude,1194.98,384.48
2017-10-04,SP,casa_conforto,428.00,28.44
2017-11-14,PE,brinquedos,104.90,29.13
2018-07-31,MG,esporte_lazer,79.00,26.85
2018-06-05,ES,bebes,230.30,42.07
2017-11-22,SP,consoles_games,49.00,23.70
2017-12-16,SP,telefonia,84.97,31.48
2018-02-19,SP,papelaria,80.65,35.19
2016-10-08,PR,beleza_saude,54.99,9.49
2017-02-26,RJ,moveis_decoracao,139.90,21.06
2017-04-17,PR,eletronicos,48.99,14.52
2018-04-06,PA,esporte_lazer,120.00,19.53
2017-09-19,RS,esporte_lazer,219.90,42.52
2018-06-07,SP,alimentos_bebidas,46.98,22.93
2017-08-23,RS,cool_stuff,99.99,17.95
2017-09-27,SP,eletronicos,148.90,29.68
2017-02-14,RJ,moveis_decoracao,40.90,15.56
2017-08-03,SP,ferramentas_jardim,785.48,131.25
2018-01-21,PR,ferramentas_jardim,484.89,64.24
2017-02-25,MG,,109.90,14.54
2018-05-19,BA,beleza_saude,344.49,42.00
2018-01-08,RJ,cama_mesa_banho,444.70,72.86
2018-04-26,MT,utilidades_domesticas,227.78,114.70
2018-04-06,PA,brinquedos,99.99,47.14
2018-06-12,SP,alimentos,72.49,19.51
2018-07-18,RJ,bebes,119.90,104.23
2018-02-22,PE,moveis_decoracao,98.00,50.76
2018-06-12,ES,informatica_acessorios,149.90,19.20
2018-03-30,RS,esporte_lazer,533.70,87.39
2017-10-18,MT,relogios_presentes,109.90,17.21
